name,description,exchange,industry,close,SMA30,SMA50,ADRP,ATRP,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,is_top_1m,is_top_3m,is_top_6m
CORT,Corcept Therapeutics Incorporated,NASDAQ,Pharmaceuticals: Major,118.51,115.38,110.26,4.65,4.59,2657233.1,1415089.8666666667,167702300.0,163266229.0,-5.11,232,41.56,67,211.13,9,82.53,1.63,False,False,True
NTSK,"Netskope, Inc.",NASDAQ,Packaged Software,18.57,15.61,14.66,5.12,5.07,8998035.9,6379125.733333333,118460365.0,99605796.0,31.7,20,91.44,12,123.73,45,82.29,5.25,True,True,False
FIVN,"Five9, Inc.",NASDAQ,Packaged Software,36.66,33.41,31.12,5.63,5.6,3018532.8,2083435.4,76378742.0,69617647.0,12.35,85,85.15,16,148.04,29,81.85,3.18,False,True,False
ALAB,"Astera Labs, Inc.",NASDAQ,Semiconductors,360.51,299.56,304.13,5.65,6.44,4492643.1,3811255.4,1373995684.0,1141683152.0,26.08,28,-5.74,248,224.78,8,81.71,2.88,False,False,True
PLSE,"Pulse Biosciences, Inc",NASDAQ,Medical Specialties,51.83,50.52,44.42,8.76,7.3,606599.1,597511.4333333333,30969018.0,30185481.0,4.22,130,92.53,11,139.95,38,78.9,2.29,False,True,False
TWLO,Twilio Inc.,NYSE,Packaged Software,299.66,239.65,226.01,4.07,4.29,2774925.3,2156761.3666666667,646295111.0,516870018.0,35.07,16,59.28,36,141.0,37,78.45,7.6,True,False,False
INTC,Intel Corporation,NASDAQ,Semiconductors,127.39,100.17,98.53,4.05,5.02,121648939.8,102682273.16666667,13080694779.0,10285871554.0,41.45,10,-1.02,212,192.04,16,77.49,5.83,True,False,True
PANW,"Palo Alto Networks, Inc.",NASDAQ,Packaged Software,389.92,361.8,356.11,4.2,4.59,7226742.80000001,6447135.900000008,2513867230.0,2332552278.0,10.22,101,32.11,84,164.26,23,68.86,2.07,False,False,True
SBET,"Sharplink, Inc.",NASDAQ,Advertising/Marketing Services,9.95,8.34,7.48,5.49,5.98,10724290.3,9825091.733333357,97759663.0,81951090.0,23.6,34,122.84,6,56.69,118,67.71,5.53,False,True,False
P,"Everpure, Inc.",NYSE,Computer Peripherals,121.88,104.16,94.87,4.72,5.79,11591906.2,6077750.633333334,740756247.0,633048376.0,18.68,49,74.11,23,98.79,60,63.86,4.92,False,True,False
PENG,"Penguin Solutions, Inc.",NASDAQ,Semiconductors,53.08,52.37,53.62,4.45,6.22,1497334.8,1482225.2,78676514.0,77626604.0,1.26,163,-16.01,316,205.06,11,63.43,-0.16,False,False,True
AMBQ,"Ambiq Micro, Inc.",NYSE,Semiconductors,68.92,61.68,64.14,5.08,5.72,698795.6,522087.26666666666,35982254.0,32201821.0,16.99,61,-14.33,306,185.15,18,62.6,1.3,False,False,True
SNDK,Sandisk Corporation,NASDAQ,Computer Peripherals,1753.62,1626.79,1509.42,5.49,6.54,9873395.4,12055605.1,21140950215.0,19611899645.0,14.34,76,-19.19,333,192.39,15,62.51,2.48,False,False,True
SMTC,Semtech Corporation,NASDAQ,Semiconductors,174.5,148.67,139.86,6.03,6.53,3844506.8,3587308.066666667,625985258.0,533320905.0,38.49,12,12.58,152,134.51,40,61.86,3.79,True,False,False
SAIL,"SailPoint, Inc.",NASDAQ,Packaged Software,22.12,19.34,18.23,5.67,5.6,6386016.0,4516656.966666667,99908452.0,87347629.0,21.81,40,75.56,22,84.33,77,60.57,3.81,False,True,False
AEHR,Aehr Test Systems,NASDAQ,Electronic Production Equipment,97.42,96.51,94.42,7.33,8.92,2320946.7,2673964.6666666665,260497638.0,258067895.0,-4.34,222,2.01,196,183.86,19,60.51,0.36,False,False,True
BMNR,"BitMine Immersion Technologies, Inc.",NYSE,Financial Conglomerates,28.03,23.91,21.3,5.06,6.01,47191768.3,45146507.4,1265456602.0,1079377748.0,17.77,57,115.62,8,46.83,141,60.07,5.26,False,True,False
CVI,CVR Energy Inc.,NYSE,Oil Refining/Marketing,51.3,44.38,40.2,5.33,4.89,1264784.8,1077676.5,55284804.0,47825487.0,36.62,13,90.35,15,48.31,139,58.43,5.65,True,True,False
BB,BlackBerry Limited,NYSE,Packaged Software,8.73,8.1,8.34,4.49,5.15,17567294.3,11916929.900000008,104034798.0,96511243.0,11.85,88,-13.39,299,168.62,22,55.69,0.92,False,False,True
MSTR,Strategy Inc,NASDAQ,Internet Software/Services,161.61,129.65,116.37,4.58,5.62,26036827.6,27690791.233333334,4475108771.0,3590111083.0,35.69,14,94.17,10,24.43,202,51.43,6.91,True,True,False
APPN,Appian Corporation,NASDAQ,Packaged Software,37.61,37.95,34.05,5.17,5.46,876090.9,853350.8333333334,32094525.0,32384664.0,-2.44,195,80.3,20,57.4,116,45.09,1.91,False,True,False
NUAI,"New Era Energy & Digital, Inc.",NASDAQ,Engineering & Construction,6.94,5.61,5.36,8.51,9.53,9649511.1,7564551.066666666,52497984.0,42400569.0,41.63,9,22.83,113,63.29,108,42.59,3.09,True,False,False
BLSH,Bullish,NYSE,Packaged Software,39.69,33.31,29.34,5.86,6.05,1911702.2,1811135.6,71883972.0,60327719.0,32.3,19,82.4,19,11.99,243,42.23,5.83,True,True,False
SWKS,"Skyworks Solutions, Inc.",NASDAQ,Semiconductors,87.81,75.97,71.12,6.22,5.22,9063976.2,6988294.433333334,613642134.0,530931011.0,31.12,21,29.09,91,56.5,119,38.9,4.5,True,False,False
VICR,Vicor Corporation,NASDAQ,Electronic Components,276.06,208.83,211.57,5.39,6.53,1159852.5,905171.5666666667,249881663.0,189028487.0,39.78,11,-13.6,302,77.33,87,34.5,4.67,True,False,False
GRML,Greenland Mines Ltd,NASDAQ,Miscellaneous Commercial Services,14.89,6.86,8.09,12.44,17.05,42055334.2,14506286.780666668,215998610.0,99563899.0,44.56,8,35.36,78,1.22,269,27.05,4.93,True,False,False
WIX,Wix.com Ltd.,NASDAQ,Packaged Software,77.53,80.53,71.37,6.5,6.95,1206515.7,1563304.7,121203013.0,125898139.0,-6.76,242,83.07,18,-12.36,328,21.32,1.24,False,True,False
SEI,"Solaris Energy Infrastructure, Inc.",NYSE,Oilfield Services/Equipment,70.1,60.05,58.71,5.17,6.15,2894886.2,2705214.1,189635508.0,162443598.0,29.03,23,-9.17,266,17.42,223,12.42,3.15,True,False,False
FTFT,Future FinTech Group Inc.,NASDAQ,Finance/Rental/Leasing,4.42,3.39,3.73,36.74,30.32,21698089.4,11025244.375,48731580.0,37328317.0,76.04,3,-58.5,448,-77.45,454,-19.97,0.61,True,False,False
