name,description,exchange,industry,close,SMA30,SMA50,ADRP,ATRP,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,is_top_1m,is_top_3m,is_top_6m
RNG,"RingCentral, Inc.",NYSE,Packaged Software,77.3,69.0,61.27,4.3,4.36,1486202.3,1446324.7666666666,111800904.0,99791106.0,18.45,41,120.98,4,108.64,46,82.69,6.0,False,True,False
BAND,Bandwidth Inc.,NASDAQ,Packaged Software,54.31,50.01,52.76,7.85,7.81,994416.5,806163.3333333334,43782731.0,40318244.0,11.18,76,9.12,164,226.38,8,82.23,0.38,False,False,True
GTLB,GitLab Inc.,NASDAQ,Packaged Software,49.79,45.24,40.63,4.36,4.36,3874844.9,5344664.1,266110826.0,241794385.0,17.85,46,90.84,15,134.86,31,81.18,5.16,False,True,False
AMC,"AMC Entertainment Holdings, Inc.",NYSE,Movies/Entertainment,2.89,2.57,2.5,5.45,5.93,29410488.400000036,22749101.366666667,65744903.0,58359028.0,14.68,57,36.97,73,189.0,12,80.22,2.6,False,False,True
NTSK,"Netskope, Inc.",NASDAQ,Packaged Software,18.4,15.29,14.36,6.02,5.59,8568138.6,6318696.166666667,116264009.0,96631820.0,27.34,24,107.21,6,106.05,48,80.2,5.04,False,True,False
NEO,"NeoGenomics, Inc.",NASDAQ,Medical/Nursing Services,19.41,17.49,16.41,4.02,4.15,1821665.6,1757619.2,34115389.0,30734608.0,16.93,47,74.24,24,143.23,27,78.13,4.4,False,False,False
PURR,Hyperliquid Strategies Inc,NASDAQ,Financial Conglomerates,13.55,10.59,9.03,7.92,8.68,26095219.1,25185439.133333333,341262700.0,266751579.0,28.8,21,57.56,45,146.36,22,77.57,5.76,True,False,True
GRAL,"GRAIL, Inc.",NASDAQ,Medical Specialties,107.97,77.84,74.68,4.54,5.87,1485388.8,926026.3,99983060.0,72080652.0,36.88,11,79.95,19,114.65,41,77.16,7.59,True,True,False
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,Packaged Software,249.35,216.55,208.33,5.05,5.34,12688087.5,11129555.033333333,2775154548.0,2410131111.0,30.59,20,49.09,52,149.99,21,76.55,3.68,True,False,True
AMLX,"Amylyx Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,32.39,32.34,27.17,4.72,5.73,1567149.2,2979136.7666666666,96494240.0,96334360.0,-18.61,400,101.74,8,132.35,34,71.83,3.35,False,True,False
CVI,CVR Energy Inc.,NYSE,Oil Refining/Marketing,53.15,42.59,39.08,4.77,4.64,1339143.0,1072363.1,56996099.0,45669442.0,46.9,7,101.33,9,63.19,94,70.47,7.76,True,True,False
RBRK,"Rubrik, Inc.",NYSE,Information Technology Services,112.96,97.71,89.87,4.9,5.43,3549723.7,3807781.3333333335,430126979.0,372072276.0,16.31,49,60.39,38,131.19,35,69.3,4.73,False,False,False
ETON,"Eton Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,55.31,57.35,51.77,4.69,5.25,413215.0,610161.3666666667,33748025.0,34995297.0,-7.45,266,71.03,26,143.55,26,69.04,1.3,False,False,False
HPE,Hewlett Packard Enterprise Company,NYSE,Computer Processing Hardware,61.75,55.74,52.73,5.96,5.87,26752549.1,23174195.033333357,1431006543.0,1291660109.0,15.85,53,33.51,77,153.18,19,67.51,2.91,False,False,True
PENG,"Penguin Solutions, Inc.",NASDAQ,Semiconductors,54.91,52.63,54.9,4.04,6.12,1331816.9,1471420.4666666666,80795698.0,77438407.0,5.98,116,-10.87,270,202.53,10,65.88,0.0,False,False,True
AMBQ,"Ambiq Micro, Inc.",NYSE,Semiconductors,71.09,61.2,64.94,4.58,5.62,737575.5,531505.1666666666,37784702.0,32529356.0,21.25,36,-13.36,285,177.37,13,61.75,1.69,False,False,True
TWLO,Twilio Inc.,NYSE,Packaged Software,266.06,235.58,221.47,4.1,4.41,2043477.0,2070707.8666666667,550932535.0,487808386.0,21.27,35,46.39,55,113.5,45,60.39,4.57,False,False,False
VRNS,"Varonis Systems, Inc.",NASDAQ,Packaged Software,48.46,44.46,44.49,4.19,4.09,2046442.0999999982,1730885.9666666675,83870080.0,76949132.0,18.36,43,45.6,58,115.36,40,59.77,2.18,False,False,False
HNGE,"Hinge Health, Inc.",NYSE,Packaged Software,94.45,90.51,86.74,4.15,4.46,2127344.9,1869542.9666666666,176578333.0,169216073.0,10.21,80,38.8,72,129.36,36,59.45,1.99,False,False,False
ALAB,"Astera Labs, Inc.",NASDAQ,Semiconductors,340.74,295.01,303.93,5.44,6.83,4481189.2,3754952.1666666665,1279462401.0,1107743432.0,15.98,52,-14.69,298,173.34,15,58.21,1.77,False,False,True
SNDK,Sandisk Corporation,NASDAQ,Computer Peripherals,1766.64,1573.32,1501.22,5.09,6.52,9930567.2,12168885.1,21498039173.0,19145564503.0,10.08,82,-12.01,279,171.37,16,56.48,2.71,False,False,True
SMTC,Semtech Corporation,NASDAQ,Semiconductors,177.37,144.81,137.67,5.84,6.7,3849068.6,3394889.0,602151462.0,491620100.0,35.35,13,9.85,160,123.53,37,56.24,4.3,True,False,False
PANW,"Palo Alto Networks, Inc.",NASDAQ,Packaged Software,371.76,361.73,353.7,4.75,5.08,6886942.200000009,6405465.300000007,2381295780.0,2317061774.0,5.49,120,30.11,82,132.79,32,56.13,1.0,False,False,False
MRVL,"Marvell Technology, Inc.",NASDAQ,Semiconductors,257.38,227.59,216.38,4.03,5.7,19184946.0,22707691.8,5844505715.0,5168013300.0,1.98,157,-7.69,244,173.59,14,55.96,3.32,False,False,True
XMTR,"Xometry, Inc.",NASDAQ,Information Technology Services,99.53,90.4,90.95,4.06,4.59,863726.9,591234.3333333334,58845553.0,53446500.0,18.22,44,11.97,150,136.24,30,55.48,2.06,False,False,False
DINO,HF Sinclair Corporation,NYSE,Oil Refining/Marketing,109.29,101.05,95.68,4.19,4.23,2852842.1,2563127.4,280124194.0,258994626.0,16.27,51,68.14,28,79.46,72,54.62,3.37,False,False,False
OSCR,"Oscar Health, Inc.",NYSE,Managed Health Care,31.29,31.36,30.75,5.88,5.97,6026959.6,5363240.133333334,167815784.0,168182272.0,-0.45,175,10.96,155,152.34,20,54.28,0.3,False,False,True
SNOW,Snowflake Inc.,NYSE,Packaged Software,339.39,329.57,311.94,4.3,4.59,4236421.6,4897829.733333333,1662274433.0,1614189173.0,5.51,119,49.87,50,105.24,50,53.54,1.92,False,False,False
AYA,Aya Gold & Silver Inc.,NASDAQ,Precious Metals,28.68,27.72,24.93,4.94,5.77,1519549.1,1249851.3333333333,35845736.0,34645046.0,3.58,140,51.75,48,104.64,51,53.32,2.61,False,False,False
SBET,"Sharplink, Inc.",NASDAQ,Advertising/Marketing Services,9.98,7.96,7.23,5.51,6.27,9648281.5,9355747.000000022,93370355.0,74481102.0,26.81,26,96.46,12,35.41,151,52.89,6.08,False,True,False
MGNI,"Magnite, Inc.",NASDAQ,Packaged Software,25.31,24.05,22.43,4.07,4.07,2274775.1,2434391.099999998,61614439.0,58548729.0,7.79,96,43.97,63,105.94,49,52.57,3.15,False,False,False
OMER,Omeros Corporation,NASDAQ,Pharmaceuticals: Major,18.49,17.92,15.18,4.25,4.79,1593490.0,2162434.3333333335,39983411.0,38751544.0,-0.8,180,79.86,20,78.47,75,52.51,4.55,False,True,False
QLYS,"Qualys, Inc.",NASDAQ,Packaged Software,181.03,179.33,168.8,5.57,5.38,894667.3,702812.8666666667,127230213.0,126032854.0,-0.4,174,63.98,34,93.64,57,52.41,1.35,False,False,False
ZETA,Zeta Global Holdings Corp.,NYSE,Packaged Software,31.15,29.85,26.81,4.4,4.45,4984524.4,6758335.8,210522160.0,201763357.0,10.81,79,59.58,40,86.08,65,52.16,3.64,False,False,False
INSP,"Inspire Medical Systems, Inc.",NYSE,Medical Specialties,75.72,64.28,59.75,4.75,4.44,1097647.7,678629.4,51385818.0,43622298.0,23.79,31,88.03,16,43.87,135,51.9,6.01,False,True,False
S,"SentinelOne, Inc.",NYSE,Packaged Software,23.8,21.56,20.66,4.79,5.07,9271056.6,8916095.6,212203075.0,192251825.0,13.17,61,62.24,36,79.15,74,51.52,3.0,False,False,False
DK,"Delek US Holdings, Inc.",NYSE,Oil Refining/Marketing,74.37,71.44,68.19,5.59,5.72,3108871.0,2113217.933333333,157160018.0,150966176.0,14.95,55,72.99,25,63.88,92,50.61,1.59,False,False,False
ILMN,"Illumina, Inc.",NASDAQ,Medical Specialties,238.82,212.57,205.03,4.11,4.33,5518750.6,2963498.8666666667,707742799.0,629959351.0,12.44,67,48.7,54,89.22,59,50.12,3.81,False,False,False
APPN,Appian Corporation,NASDAQ,Packaged Software,38.62,37.73,33.34,4.83,5.2,1014815.9,853237.7333333333,32952041.0,32193797.0,3.54,141,91.09,14,55.6,112,50.08,3.05,False,True,False
NET,"Cloudflare, Inc.",NYSE,Information Technology Services,351.67,304.44,293.4,5.09,5.23,3466768.4,3448711.1,1212808233.0,1049929056.0,25.21,30,63.45,35,61.32,98,49.99,3.8,False,False,False
BMNR,"BitMine Immersion Technologies, Inc.",NYSE,Financial Conglomerates,28.25,22.9,20.55,5.39,6.34,44568601.1,43750226.53333333,1235943900.0,1001996855.0,26.97,25,86.96,17,32.01,158,48.65,5.91,False,True,False
GH,"Guardant Health, Inc.",NASDAQ,Medical Specialties,173.87,165.69,161.34,4.96,4.74,1833942.5,1968795.4333333333,342314462.0,326212997.0,3.96,134,35.13,75,104.55,52,47.88,1.64,False,False,False
TEM,"Tempus AI, Inc.",NASDAQ,Packaged Software,78.03,63.62,57.46,5.75,6.17,7339161.8,7625595.0,595025178.0,485132728.0,18.95,40,66.02,30,56.5,108,47.16,5.81,False,False,False
ANF,Abercrombie & Fitch Company,NYSE,Apparel/Footwear Retail,136.76,129.63,117.74,4.05,4.66,1440693.3,2044768.7666666666,279642577.0,265064738.0,27.53,23,60.89,37,52.4,119,46.94,3.47,True,False,False
PBF,PBF Energy Inc.,NYSE,Oil Refining/Marketing,72.48,73.16,69.27,5.76,6.11,4718516.5,3351059.1,242884764.0,245157899.0,3.06,149,86.95,18,50.22,123,46.74,0.76,False,True,False
SLS,"SELLAS Life Sciences Group, Inc.",NASDAQ,Pharmaceuticals: Major,11.37,12.96,12.47,8.04,9.08,7704300.4,7365110.466666667,83741306.0,95418689.0,-16.95,387,33.76,76,122.5,38,46.44,-0.97,False,False,False
PI,"Impinj, Inc.",NASDAQ,Semiconductors,184.04,171.88,161.72,4.25,4.49,402459.8,377714.6666666667,69516496.0,64923045.0,12.09,69,45.16,59,78.36,76,45.2,3.07,False,False,False
HTFL,"Heartflow, Inc.",NASDAQ,Packaged Software,50.33,45.73,37.78,4.89,4.96,2434948.6,2397129.5,120647528.0,109631919.0,6.29,112,50.91,49,76.84,79,44.68,6.7,False,False,False
ESTC,Elastic N.V.,NYSE,Packaged Software,89.71,86.23,77.35,4.22,4.93,2193570.8,2871666.8,257617229.0,247631486.0,5.01,126,52.05,47,76.52,80,44.53,3.24,False,False,False
WGS,GeneDx Holdings Corp.,NASDAQ,Medical/Nursing Services,97.83,86.59,77.96,5.1,5.27,645043.9,544913.2999999999,53308868.0,47183407.0,16.87,48,76.65,22,39.86,143,44.46,4.84,False,True,False
ORKA,"Oruka Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,93.38,99.11,96.42,4.85,5.26,917240.1,853435.7,79693826.0,84587995.0,-11.47,315,11.15,153,132.4,33,44.03,-0.6,False,False,False
FCEL,"FuelCell Energy, Inc.",NASDAQ,Electronic Equipment/Instruments,17.96,18.13,19.18,7.01,9.46,6782380.499999995,7679585.633333328,137925358.0,139207849.0,-5.52,236,-19.1,321,156.57,18,43.98,-0.67,False,False,True
P,"Everpure, Inc.",NYSE,Computer Peripherals,113.66,103.37,92.49,4.34,5.25,10212010.2,5852363.5,665179635.0,604956864.0,2.4,154,56.3,46,72.55,84,43.75,4.36,False,False,False
ZS,"Zscaler, Inc.",NASDAQ,Packaged Software,207.13,180.81,168.97,4.59,4.83,3770455.4,3181048.1,658890493.0,575169548.0,18.2,45,66.37,29,45.77,130,43.45,4.67,False,False,False
TENB,"Tenable Holdings, Inc.",NASDAQ,Packaged Software,36.2,35.48,35.49,6.47,6.54,6760620.9,4784120.733333333,173185171.0,169727846.0,6.66,110,36.09,74,87.56,62,43.44,0.31,False,False,False
CHYM,"Chime Financial, Inc.",NASDAQ,Packaged Software,29.92,32.43,28.74,4.77,4.97,9994258.8,8243604.333333333,246648642.0,267359324.0,-6.5,250,77.88,21,58.39,103,43.26,0.83,False,True,False
SAIL,"SailPoint, Inc.",NASDAQ,Packaged Software,20.32,19.08,17.82,5.9,5.9,5916723.1,4088885.1666666665,83086147.0,78025470.0,8.66,87,58.5,41,61.14,99,42.77,2.38,False,False,False
FROG,JFrog Ltd.,NASDAQ,Packaged Software,92.0,91.9,88.79,5.64,5.79,1676367.7,1967605.3333333333,181019691.0,180821618.0,2.68,153,17.83,126,106.56,47,42.35,0.62,False,False,False
MRX,Marex Group Limited,NASDAQ,Internet Software/Services,75.71,71.8,68.69,4.28,4.27,781355.7,768922.2333333333,58215102.0,55209642.0,7.74,97,18.59,124,98.3,54,41.54,2.39,False,False,False
HPQ,HP Inc.,NYSE,Information Technology Services,32.95,31.3,29.31,5.14,5.08,18522125.099999994,16150709.400000103,532165875.0,505533355.0,11.85,73,40.36,68,72.33,85,41.51,2.44,False,False,False
AEHR,Aehr Test Systems,NASDAQ,Electronic Production Equipment,96.93,98.42,93.06,6.8,9.23,2872715.9,2763381.1,267854530.0,271967362.0,-10.66,308,-6.34,240,141.36,28,41.45,0.45,False,False,False
ATEX,Anterix Inc.,NASDAQ,Wireless Telecommunications,83.62,87.12,91.79,5.12,6.15,376903.6,353543.4666666667,29563305.0,30800471.0,-2.91,197,11.57,152,114.19,43,40.95,-1.45,False,False,False
RUM,RUM Group Inc.,NASDAQ,Internet Software/Services,9.17,8.37,7.43,6.28,7.03,7949846.9,5785456.433333334,53052635.0,48447412.0,6.75,107,39.36,70,76.01,82,40.71,3.33,False,False,False
NAVN,"Navan, Inc.",NASDAQ,Packaged Software,21.53,26.7,26.51,5.73,6.7,6982764.2,3748117.5,80696970.0,100092853.0,-25.14,425,0.89,206,145.78,23,40.51,-2.8,False,False,True
NTAP,"NetApp, Inc.",NASDAQ,Computer Peripherals,198.15,192.84,184.92,4.35,4.08,2389928.7,2522733.933333333,499879729.0,486473500.0,1.52,162,28.2,88,89.31,58,39.68,1.76,False,False,False
MSTR,Strategy Inc,NASDAQ,Internet Software/Services,168.5,122.89,112.29,4.75,5.82,24944276.1,26839778.2,4522502627.0,3298259824.0,40.79,9,58.16,42,20.01,184,39.65,8.61,True,False,False
PGY,Pagaya Technologies Ltd.,NASDAQ,Packaged Software,20.9,21.4,20.19,5.06,5.69,2168942.6999999955,2188746.966666667,45744812.0,46842833.0,1.83,159,41.22,66,75.63,83,39.56,0.62,False,False,False
NUAI,"New Era Energy & Digital, Inc.",NASDAQ,Engineering & Construction,7.65,5.45,5.2,6.93,8.28,8898351.7,6724896.466666667,51445458.0,36626028.0,36.36,12,23.79,102,58.06,105,39.4,5.7,True,False,False
SMCI,"Super Micro Computer, Inc.",NASDAQ,Computer Processing Hardware,41.2,37.57,33.81,5.13,5.94,40306861.5,50001097.0,2060045196.0,1878757886.0,10.89,78,23.91,100,82.06,69,38.95,3.68,False,False,False
SHAZ,"SharonAI Holdings, Inc.",NASDAQ,Data Processing Services,59.93,59.31,59.3,7.0,9.19,1627134.5,1674117.1,100329838.0,99285189.0,-2.49,194,-28.04,366,145.72,24,38.4,0.11,False,False,False
HOOD,"Robinhood Markets, Inc.",NASDAQ,Investment Banks/Brokers,123.3,106.89,103.4,5.25,5.59,24923597.3,22162471.066666666,2732632683.0,2368857882.0,21.96,33,21.3,113,71.67,86,38.31,3.45,False,False,False
DOCU,"DocuSign, Inc.",NASDAQ,Packaged Software,68.57,64.39,60.0,4.04,4.06,3613813.4,3460417.3333333335,237280817.0,222805891.0,10.95,77,58.03,43,44.42,134,37.8,3.52,False,False,False
DFTX,"Definium Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,39.28,41.24,42.28,4.83,5.62,2677226.5999999987,2322644.933333331,91233493.0,95796716.0,-14.4,360,7.85,169,119.81,39,37.75,-1.26,False,False,False
SWKS,"Skyworks Solutions, Inc.",NASDAQ,Semiconductors,88.74,73.89,69.19,6.31,5.46,10011764.0,7013216.2,622352806.0,518232260.0,30.65,19,21.76,110,58.89,101,37.1,5.18,True,False,False
DDOG,"Datadog, Inc.",NASDAQ,Packaged Software,245.05,232.86,243.38,4.44,5.07,3531150.1,3957671.7666666666,969827466.0,921587405.0,4.21,132,10.85,156,96.18,55,37.08,0.14,False,False,False
PARR,"Par Pacific Holdings, Inc. Common Stock",NYSE,Oil Refining/Marketing,82.0,79.94,78.85,5.36,5.5,1011637.4000000013,935708.1666666671,76728070.0,74803630.0,12.7,65,59.72,39,35.54,149,35.99,0.73,False,False,False
BE,Bloom Energy Corporation,NYSE,Electronic Production Equipment,272.89,235.24,225.99,5.83,6.89,20562799.3,14849201.7,4052198652.0,3493146007.0,32.33,15,-11.79,278,84.86,67,35.13,3.01,True,False,False
TGTX,"TG Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,57.16,53.68,53.45,4.17,4.17,1945713.2,1935824.3666666667,110651721.0,103918601.0,11.86,71,5.85,172,87.23,63,34.98,1.66,False,False,False
BLSH,Bullish,NYSE,Packaged Software,40.14,31.75,28.39,5.79,6.26,1811060.3,1773312.4,71180760.0,56300895.0,34.92,14,64.51,32,5.49,235,34.98,6.61,True,False,False
STX,Seagate Technology Holdings PLC,NASDAQ,Computer Peripherals,877.32,848.32,842.67,5.13,5.97,4386487.5,3878704.0,3402883987.0,3290367309.0,1.7,160,-10.86,268,113.9,44,34.91,0.69,False,False,False
DOCN,"DigitalOcean Holdings, Inc.",NYSE,Packaged Software,146.16,121.87,122.37,6.47,6.93,3673227.0,2630905.9,384533206.0,320632887.0,26.24,27,-8.36,253,85.48,66,34.45,2.81,False,False,False
WT,"WisdomTree, Inc.",NYSE,Investment Managers,23.72,23.47,22.13,4.77,4.18,3756970.2,2709943.3,64279855.0,63606886.0,3.45,142,29.62,85,67.16,89,33.41,1.72,False,False,False
ELF,"e.l.f. Beauty, Inc.",NYSE,Household/Personal Care,97.79,99.69,92.29,4.39,4.57,1537967.8,1677613.8666666667,164053860.0,167246918.0,-1.24,187,57.8,44,42.49,139,33.02,1.3,False,False,False
MANE,"Veradermics, Incorporated",NYSE,Pharmaceuticals: Major,112.8,104.07,106.36,4.54,5.12,784582.6,661978.0666666667,74671126.0,68894264.0,7.24,105,12.25,148,77.22,78,32.24,1.18,False,False,False
PAY,"Paymentus Holdings, Inc.",NYSE,Miscellaneous Commercial Services,34.5,37.67,35.82,4.03,4.72,857493.1,1033489.3,35655381.0,38934987.0,-9.87,291,70.71,27,35.51,150,32.11,-0.78,False,False,False
BFLY,"Butterfly Network, Inc.",NYSE,Medical Specialties,8.14,8.34,7.99,6.06,6.99,4498604.4,4821898.466666667,39250254.0,40200168.0,-12.47,332,19.35,121,87.13,64,31.34,0.27,False,False,False
SYRE,"Spyre Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,92.03,96.36,97.83,4.17,4.86,1345945.2999999998,1186828.5666666667,109223833.0,114365570.0,-15.45,366,-5.82,234,114.37,42,31.03,-1.22,False,False,False
PRGO,Perrigo Company plc,NYSE,Pharmaceuticals: Major,14.13,13.83,12.6,4.08,4.06,2672363.6,2531875.7,35775404.0,35020061.0,3.29,147,46.27,56,43.02,137,30.86,2.98,False,False,False
NBIS,Nebius Group N.V.,NASDAQ,Packaged Software,232.8,223.71,212.22,6.0,7.4,17004150.0,20243452.866666667,4712675827.0,4528642597.0,2.85,152,-9.68,259,99.2,53,30.79,1.31,False,False,False
COHU,"Cohu, Inc.",NASDAQ,Semiconductors,60.62,53.1,52.19,4.87,6.2,1145597.0,1012093.5,61348048.0,53741321.0,9.59,84,-6.18,237,88.71,60,30.71,2.61,False,False,False
WIX,Wix.com Ltd.,NASDAQ,Packaged Software,83.53,79.32,69.85,6.27,5.89,1151562.5,1533896.4666666666,128126372.0,121661254.0,1.27,167,96.49,11,-5.81,287,30.65,3.32,False,True,False
HUT,Hut 8 Corp.,NASDAQ,Data Processing Services,103.42,87.83,93.23,6.94,7.97,5027063.000000008,4912308.999999999,508030997.0,431457105.0,11.91,70,-8.66,256,87.73,61,30.33,1.37,False,False,False
ASAN,"Asana, Inc.",NYSE,Packaged Software,9.54,9.44,8.83,5.27,6.21,9934438.5,6780801.766666667,64688849.0,64017549.0,1.06,169,40.09,69,49.06,128,30.07,1.3,False,False,False
SPSC,"SPS Commerce, Inc.",NASDAQ,Packaged Software,81.65,80.47,75.1,4.25,4.08,670189.2,550546.2,44952097.0,44304380.0,2.85,151,44.64,61,42.6,138,30.03,2.14,False,False,False
QRVO,"Qorvo, Inc.",NASDAQ,Semiconductors,117.21,102.44,97.13,4.51,3.92,1841600.1,1236535.3333333333,144934306.0,126670680.0,21.71,34,19.03,123,45.44,131,28.73,5.28,False,False,False
BRKR,Bruker Corporation,NASDAQ,Medical Specialties,61.58,57.8,58.23,4.43,4.72,2535339.7,2094246.4666666666,128963697.0,121046050.0,3.32,145,10.74,157,70.2,88,28.09,1.22,False,False,False
MDB,"MongoDB, Inc.",NASDAQ,Packaged Software,407.3,409.32,379.15,4.67,5.35,1583077.1,1822300.6666666667,742223062.0,745895605.0,-4.38,218,28.89,86,58.13,104,27.55,1.39,False,False,False
MMED,"MiniMed Group, Inc.",NASDAQ,Medical Specialties,21.12,21.13,19.62,5.66,4.94,2424072.1,2056094.3,43424712.0,43435335.0,3.83,138,49.36,51,28.78,161,27.33,1.55,False,False,False
VSAT,"ViaSat, Inc.",NASDAQ,Telecommunications Equipment,76.38,74.99,74.96,5.14,5.38,1871643.8,1702394.3,130028877.0,127661414.0,1.65,161,23.87,101,56.39,109,27.3,0.35,False,False,False
CNH,CNH Industrial N.V.,NYSE,Trucks/Construction/Farm Machinery,13.48,12.22,11.62,4.62,4.01,18180842.8,22347373.56666667,301242596.0,273159396.0,22.1,32,32.16,80,24.13,173,26.13,4.0,False,False,False
FSLY,"Fastly, Inc.",NASDAQ,Information Technology Services,27.42,24.44,23.24,7.32,7.66,6936382.6,5741105.766666667,157421120.0,140310711.0,19.17,39,64.0,33,-6.96,291,25.4,2.35,False,False,False
BETA,"Beta Technologies, Inc.",NYSE,Aerospace & Defense,22.07,22.46,21.14,6.74,7.23,5562048.1,3388738.466666667,74789458.0,76111066.0,-13.65,350,44.72,60,44.91,132,25.33,0.61,False,False,False
VSXY,Victorias Secret & Co.,NYSE,Apparel/Footwear Retail,81.63,83.46,84.84,4.54,5.05,2069442.4,1957243.3,159769771.0,163353483.0,-7.3,260,2.86,191,80.4,71,25.32,-0.75,False,False,False
SITM,SiTime Corporation,NASDAQ,Semiconductors,638.32,614.61,597.83,5.18,6.43,553851.5,420592.13333333336,268472371.0,258498519.0,3.79,139,-7.99,249,77.6,77,24.46,1.05,False,False,False
BULL,Webull Corporation,NASDAQ,Packaged Software,8.25,8.68,8.2,5.83,6.4,14833565.2,17502809.933333334,144398182.0,151982733.0,-8.23,281,21.32,112,58.65,102,23.92,0.1,False,False,False
AUGO,Aura Minerals Inc.,NASDAQ,Other Metals/Minerals,89.15,84.11,73.14,4.36,5.0,1096086.3000000012,994260.1333333318,88638291.0,83628380.0,0.06,172,44.58,62,24.18,172,22.94,4.38,False,False,False
PTRN,Pattern Group Inc. - Series A,NASDAQ,Advertising/Marketing Services,20.24,20.65,22.39,4.03,4.87,1873523.5,1590350.5,32188694.0,32848159.0,-0.49,177,-2.08,212,70.8,87,22.74,-1.97,False,False,False
DUOL,"Duolingo, Inc.",NASDAQ,Packaged Software,149.42,145.37,139.63,4.83,5.09,1206342.3,1193578.2666666666,178344465.0,173512860.0,2.01,156,16.53,131,49.58,125,22.71,1.38,False,False,False
