name,description,exchange,industry,close,SMA30,SMA50,ADRP,ATRP,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,is_top_1m,is_top_3m,is_top_6m
ANF,Abercrombie & Fitch Company,NYSE,Apparel/Footwear Retail,135.76,128.83,116.86,4.22,4.82,1489060.0,2035270.3,276308296.0,262195732.0,30.18,21,58.6,33,52.18,113,46.98,3.35,True,False,False
CHYM,"Chime Financial, Inc.",NASDAQ,Packaged Software,30.33,32.41,28.56,4.72,5.0,9330177.5,8619045.4,261415647.0,279300166.0,-5.22,193,81.62,17,58.63,102,45.01,1.24,False,True,False
AMBQ,"Ambiq Micro, Inc.",NYSE,Semiconductors,65.46,61.08,65.22,4.64,5.89,646126.8,509671.86666666664,33363120.0,31131947.0,1.66,135,-22.46,319,151.77,19,43.66,0.06,False,False,True
APPN,Appian Corporation,NASDAQ,Packaged Software,37.49,37.6,33.07,5.24,5.52,1056361.7,880517.0666666667,33012346.0,33105446.0,2.92,115,74.95,20,47.2,120,41.69,2.42,False,True,False
NAVN,"Navan, Inc.",NASDAQ,Packaged Software,21.36,26.96,26.6,5.84,6.93,6534553.4,3633024.466666667,77601403.0,97933624.0,-27.45,430,0.05,188,147.8,21,40.13,-2.84,False,False,True
PARR,"Par Pacific Holdings, Inc. Common Stock",NYSE,Oil Refining/Marketing,84.37,79.42,78.52,5.2,5.27,937500.8000000014,932593.6333333337,78682925.0,74066275.0,5.11,97,68.44,23,44.44,129,39.33,1.41,False,True,False
HOOD,"Robinhood Markets, Inc.",NASDAQ,Investment Banks/Brokers,119.82,105.89,103.18,5.4,5.77,24484809.5,21720471.666666668,2602546915.0,2299886623.0,28.98,23,11.12,141,63.91,90,34.67,2.8,True,False,False
AEHR,Aehr Test Systems,NASDAQ,Electronic Production Equipment,93.49,98.62,92.58,7.03,9.82,3090712.5,2737954.466666667,255971363.0,270025283.0,-24.39,419,-21.73,313,147.85,20,33.91,0.1,False,False,True
CNH,CNH Industrial N.V.,NYSE,Trucks/Construction/Farm Machinery,13.45,12.14,11.56,4.76,4.15,19125046.900000002,22127318.633333333,297612436.0,268574018.0,32.91,17,28.59,86,33.17,150,31.55,3.94,True,False,False
MARA,"MARA Holdings, Inc.",NASDAQ,Data Processing Services,13.24,10.84,11.19,5.77,7.08,51555470.1,50634092.0,670395378.0,548679460.0,48.68,10,-7.67,226,45.65,125,28.89,2.59,True,False,False
WIX,Wix.com Ltd.,NASDAQ,Packaged Software,78.49,78.54,69.18,6.23,6.05,1216927.5,1525410.2333333334,119729449.0,119801906.0,2.47,122,89.41,12,-11.84,308,26.68,2.23,False,True,False
BTDR,Bitdeer Technologies Group,NASDAQ,Data Processing Services,12.97,10.73,11.01,6.27,7.74,9490400.3,13568462.266666668,175982956.0,145655181.0,44.27,13,-28.79,356,52.41,112,22.63,2.3,True,False,False
COIN,"Coinbase Global, Inc.",NASDAQ,Investment Banks/Brokers,194.25,171.69,166.66,5.38,6.47,11030181.5,10316141.333333334,2003910454.0,1771143918.0,31.69,19,15.8,122,-4.07,274,14.47,2.56,True,False,False
FTFT,Future FinTech Group Inc.,NASDAQ,Finance/Rental/Leasing,5.5,3.24,3.95,24.96,24.92,30427073.9,10778366.516666668,59281016.0,34902003.0,76.26,5,-53.64,438,-71.35,447,-16.25,1.58,True,False,False
