name,description,exchange,industry,close,SMA30,SMA50,ADRP,ATRP,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,is_top_1m,is_top_3m,is_top_6m
XMTR,"Xometry, Inc.",NASDAQ,Information Technology Services,105.13,90.88,91.12,4.05,4.46,946511.7,620023.4666666667,65183067.0,56350729.0,24.87,30,14.32,150,156.41,24,65.2,3.45,False,False,False
AMBQ,"Ambiq Micro, Inc.",NYSE,Semiconductors,71.05,61.44,64.73,4.65,5.55,759753.4,542100.5666666667,38516245.0,33306659.0,21.18,41,-12.15,291,186.15,14,65.06,1.76,False,False,True
NSIT,"Insight Enterprises, Inc.",NASDAQ,Information Technology Services,156.25,154.79,143.7,4.09,3.99,460754.6,329999.9,51562484.0,51081400.0,6.13,131,41.71,64,143.8,30,63.88,2.19,False,False,False
PANW,"Palo Alto Networks, Inc.",NASDAQ,Packaged Software,374.57,361.38,354.58,4.63,4.96,7076807.000000009,6478776.533333342,2426755326.0,2341319700.0,6.29,129,29.33,96,146.04,29,60.55,1.14,False,False,False
SBET,"Sharplink, Inc.",NASDAQ,Advertising/Marketing Services,10.23,8.1,7.32,5.49,6.06,10395692.3,9608469.200000022,98294640.0,77790167.0,29.99,20,105.01,7,46.14,146,60.38,6.55,True,True,False
HPE,Hewlett Packard Enterprise Company,NYSE,Computer Processing Hardware,61.03,55.95,53.01,5.99,5.81,25690077.4,23213750.733333357,1416735207.0,1298778402.0,14.5,71,26.51,103,138.58,36,59.87,2.6,False,False,False
CLMT,"Calumet, Inc",NASDAQ,Oil Refining/Marketing,56.42,51.98,48.07,4.04,4.1,1554613.7,1284847.9666666666,72491122.0,66792393.0,15.73,60,74.46,22,88.95,68,59.71,4.24,False,True,False
HNGE,"Hinge Health, Inc.",NYSE,Packaged Software,94.15,90.6,86.83,4.15,4.37,2046464.3,1842665.3666666667,173486944.0,166941797.0,9.86,95,30.78,87,135.49,38,58.71,1.93,False,False,False
BFLY,"Butterfly Network, Inc.",NYSE,Medical Specialties,9.93,8.34,8.02,5.88,6.66,6141123.3,5083001.1,50474201.0,42415950.0,6.77,126,26.66,100,139.86,35,57.76,3.56,False,False,False
VRNS,"Varonis Systems, Inc.",NASDAQ,Packaged Software,47.29,44.62,44.53,4.4,4.2,2001814.1999999986,1735073.7666666673,82051638.0,77415811.0,15.51,62,30.1,93,123.28,43,56.29,1.48,False,False,False
QLYS,"Qualys, Inc.",NASDAQ,Packaged Software,183.32,179.24,169.43,5.41,5.28,913635.2,696723.9666666667,127723438.0,124883358.0,0.86,181,62.84,35,105.12,55,56.27,1.55,False,False,False
MRVL,"Marvell Technology, Inc.",NASDAQ,Semiconductors,262.38,229.38,217.27,4.01,5.52,19058393.2,22654498.333333332,5943974000.0,5196545464.0,3.96,153,-6.94,257,167.84,19,54.95,3.76,False,False,True
ILMN,"Illumina, Inc.",NASDAQ,Medical Specialties,247.46,214.43,206.18,4.17,4.27,5607407.5,2997465.6333333333,741752846.0,642742060.0,16.51,57,48.96,56,97.54,62,54.34,4.69,False,False,False
SNOW,Snowflake Inc.,NYSE,Packaged Software,336.59,329.64,313.29,4.38,4.58,4203422.5,4907470.3,1651805428.0,1617675608.0,4.64,140,47.22,59,111.14,50,54.33,1.62,False,False,False
BMNR,"BitMine Immersion Technologies, Inc.",NYSE,Financial Conglomerates,28.76,23.26,20.83,5.2,6.07,45534449.4,44148845.03333333,1269720783.0,1026813838.0,29.26,22,91.73,15,41.81,152,54.27,6.27,True,True,False
SMTC,Semtech Corporation,NASDAQ,Semiconductors,174.33,146.25,138.51,5.8,6.59,3737719.2,3471641.3,605211228.0,507717704.0,33.03,16,5.66,190,124.1,42,54.26,3.93,True,False,False
AEHR,Aehr Test Systems,NASDAQ,Electronic Production Equipment,100.6,98.23,93.72,6.83,8.82,2671969.7,2722942.8,273928046.0,267479209.0,-7.28,273,-1.96,234,170.07,18,53.61,0.83,False,False,True
SAIL,"SailPoint, Inc.",NASDAQ,Packaged Software,21.37,19.15,17.97,5.79,5.85,6313644.6,4281546.3,91496644.0,81981621.0,14.28,72,66.17,29,75.6,86,52.02,3.23,False,False,False
DK,"Delek US Holdings, Inc.",NYSE,Oil Refining/Marketing,73.34,71.86,68.5,5.43,5.85,2976389.4,2132356.2333333334,156387006.0,153224011.0,13.35,78,73.26,25,67.75,97,51.45,1.21,False,False,False
OSCR,"Oscar Health, Inc.",NYSE,Managed Health Care,30.67,31.46,30.73,6.19,6.18,6370864.1,5417766.9,166162911.0,170433917.0,-2.42,208,2.23,208,154.52,26,51.45,-0.03,False,False,False
SLS,"SELLAS Life Sciences Group, Inc.",NASDAQ,Pharmaceuticals: Major,12.02,12.99,12.46,7.69,8.51,7688928.1,7387005.1,88791801.0,95943653.0,-12.2,345,29.95,94,136.38,37,51.38,-0.41,False,False,False
DINO,HF Sinclair Corporation,NYSE,Oil Refining/Marketing,106.69,101.76,96.18,4.38,4.31,3091662.0,2631104.5,280712539.0,267746456.0,13.5,76,64.14,32,74.87,87,50.84,2.53,False,False,False
S,"SentinelOne, Inc.",NYSE,Packaged Software,23.85,21.62,20.76,4.58,4.92,9428767.9,8948833.866666667,213429688.0,193440976.0,13.41,77,57.95,43,79.46,80,50.27,3.02,False,False,False
MGNI,"Magnite, Inc.",NASDAQ,Packaged Software,24.8,24.07,22.52,4.35,4.25,2262512.6999999997,2401109.0666666646,59547505.0,57795496.0,5.62,135,38.16,71,106.67,54,50.15,2.38,False,False,False
ZETA,Zeta Global Holdings Corp.,NYSE,Packaged Software,30.13,29.94,26.98,4.72,4.86,5235141.0,6775112.4,204134137.0,202849124.0,7.19,121,55.39,49,87.49,70,50.02,2.41,False,False,False
NET,"Cloudflare, Inc.",NYSE,Information Technology Services,353.0,305.85,295.07,4.86,5.08,3557969.2,3297623.7666666666,1164061190.0,1008593618.0,25.69,28,58.23,42,63.43,106,49.11,3.87,False,False,False
GH,"Guardant Health, Inc.",NASDAQ,Medical Specialties,177.16,166.02,161.72,4.85,4.68,1851347.7,1991847.9333333333,352875780.0,330693233.0,5.93,133,33.04,82,107.08,53,48.68,2.04,False,False,False
TEM,"Tempus AI, Inc.",NASDAQ,Packaged Software,77.19,64.36,57.89,5.68,6.08,7418105.4,7599032.866666666,586569347.0,489048425.0,17.67,51,58.78,41,67.8,96,48.08,5.48,False,False,False
ANF,Abercrombie & Fitch Company,NYSE,Apparel/Footwear Retail,136.21,130.22,118.63,4.18,4.7,1376938.0,2043156.3666666667,278298329.0,266059822.0,27.01,26,60.17,38,53.91,130,47.03,3.15,False,False,False
ZS,"Zscaler, Inc.",NASDAQ,Packaged Software,210.18,181.93,170.34,4.46,4.7,3647496.1,3163859.6666666665,664980025.0,575594661.0,19.95,44,67.54,28,51.01,136,46.17,4.98,False,False,False
ESTC,Elastic N.V.,NYSE,Packaged Software,89.22,86.66,77.89,4.14,4.89,2088770.7,2836485.433333333,253071230.0,245817392.0,4.44,142,52.77,52,80.5,79,45.9,2.98,False,False,False
TENB,"Tenable Holdings, Inc.",NASDAQ,Packaged Software,35.91,35.45,35.42,6.33,6.49,6696286.8,4721813.266666667,169560314.0,167393002.0,5.8,134,31.2,86,99.61,60,45.54,0.21,False,False,False
SHAZ,"SharonAI Holdings, Inc.",NASDAQ,Data Processing Services,63.21,59.66,59.2,6.82,8.69,1475759.6,1675543.7333333334,105911119.0,99956795.0,2.85,166,-26.05,363,158.11,23,44.97,0.78,False,False,True
APPN,Appian Corporation,NASDAQ,Packaged Software,36.9,37.78,33.55,5.16,5.71,932673.9,860306.0333333333,31745293.0,32498347.0,-1.07,195,80.53,17,55.43,123,44.96,1.75,False,True,False
PI,"Impinj, Inc.",NASDAQ,Semiconductors,181.75,172.07,162.44,4.24,4.44,430086.2,387927.1,70505750.0,66749517.0,10.69,90,45.28,62,77.92,82,44.63,2.68,False,False,False
HTFL,"Heartflow, Inc.",NASDAQ,Packaged Software,50.17,46.43,38.26,4.89,4.86,2283789.9,2412068.8666666667,121013495.0,111989141.0,5.96,132,44.71,63,83.04,75,44.57,6.4,False,False,False
VLO,Valero Energy Corporation,NYSE,Oil Refining/Marketing,377.14,365.38,341.54,4.06,3.85,4525473.599999976,3054376.4333333382,1151927528.0,1116021297.0,9.8,97,57.86,44,60.32,115,42.66,2.71,False,False,False
ORKA,"Oruka Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,94.55,98.76,96.62,4.97,5.22,927971.9,856862.9333333333,81016390.0,84625211.0,-10.36,313,15.32,143,122.94,46,42.63,-0.41,False,False,False
P,"Everpure, Inc.",NYSE,Computer Peripherals,110.89,103.8,93.2,4.4,5.41,10486162.7,5888338.466666667,652957853.0,611209533.0,-0.1,188,53.5,51,72.83,90,42.08,3.51,False,False,False
MSTR,Strategy Inc,NASDAQ,Internet Software/Services,167.33,125.22,113.8,4.68,5.61,25387243.9,27198890.966666665,4551190425.0,3405854193.0,39.81,11,63.28,34,22.54,196,41.88,8.39,True,False,False
STX,Seagate Technology Holdings PLC,NASDAQ,Computer Peripherals,919.84,852.28,843.86,5.28,5.91,4395773.6,3919008.3,3604860595.0,3340083903.0,6.63,128,-10.5,280,129.01,39,41.71,1.52,False,False,False
INSP,"Inspire Medical Systems, Inc.",NYSE,Medical Specialties,71.3,64.67,60.15,5.31,4.87,1139841.3,693898.4,49474956.0,44871634.0,16.56,56,69.76,27,38.77,155,41.7,3.8,False,False,False
TVTX,"Travere Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,60.28,64.72,61.79,4.27,4.23,1748839.3,1400283.7666666666,84409105.0,90620297.0,-6.95,270,6.6,186,125.18,41,41.61,-0.58,False,False,False
PBF,PBF Energy Inc.,NYSE,Oil Refining/Marketing,71.44,73.33,69.55,5.95,6.25,4998131.7,3398763.7,242807679.0,249231342.0,1.58,173,79.36,19,43.6,149,41.51,0.43,False,True,False
CHYM,"Chime Financial, Inc.",NASDAQ,Packaged Software,28.62,32.36,28.89,5.07,5.26,10219711.5,8236918.266666667,235740601.0,266530201.0,-10.56,319,71.58,26,62.24,109,41.09,-0.18,False,False,False
COHU,"Cohu, Inc.",NASDAQ,Semiconductors,64.54,53.6,52.42,4.96,6.06,1167213.2,1029389.6333333333,66436807.0,55176828.0,16.69,55,-1.56,233,107.93,52,41.02,3.81,False,False,False
PGY,Pagaya Technologies Ltd.,NASDAQ,Packaged Software,20.77,21.37,20.25,5.15,5.65,2192726.0999999954,2165843.466666667,44984569.0,46292738.0,1.19,177,39.02,68,81.4,77,40.54,0.45,False,False,False
FCEL,"FuelCell Energy, Inc.",NASDAQ,Electronic Equipment/Instruments,17.86,18.06,19.15,7.33,9.51,6008710.1999999955,7743702.099999995,138302520.0,139861585.0,-6.05,250,-28.87,381,155.87,25,40.32,-0.71,False,False,False
DDOG,"Datadog, Inc.",NASDAQ,Packaged Software,247.48,232.42,243.12,4.15,4.83,3284893.6,3763580.6,931392109.0,874721994.0,5.24,137,13.42,152,102.2,59,40.29,0.37,False,False,False
HOOD,"Robinhood Markets, Inc.",NASDAQ,Investment Banks/Brokers,124.25,107.88,103.69,5.16,5.36,23975491.9,22316082.3,2772773226.0,2407392010.0,22.9,36,21.4,116,74.63,88,39.64,3.7,False,False,False
SWKS,"Skyworks Solutions, Inc.",NASDAQ,Semiconductors,89.96,74.6,69.82,6.19,5.22,9780473.1,6980863.9,627998516.0,520767793.0,32.45,18,22.33,113,61.8,111,38.86,5.53,True,False,False
RUM,RUM Group Inc.,NASDAQ,Internet Software/Services,8.96,8.47,7.49,6.65,7.15,8272660.0,5876577.5,52654134.0,49749146.0,4.31,145,33.73,80,77.78,83,38.61,2.75,False,False,False
ATEX,Anterix Inc.,NASDAQ,Wireless Telecommunications,85.24,86.87,91.43,4.91,6.01,380312.0,349953.56666666665,29830042.0,30399650.0,-1.03,194,2.81,204,113.21,49,38.33,-1.13,False,False,False
SMCI,"Super Micro Computer, Inc.",NASDAQ,Computer Processing Hardware,41.54,37.91,34.09,5.06,5.69,39114238.8,49139567.56666667,2041257637.0,1862897386.0,11.8,86,24.19,109,78.13,81,38.04,3.84,False,False,False
BLSH,Bullish,NYSE,Packaged Software,40.7,32.29,28.74,5.89,6.17,1894876.3,1808613.6,73610574.0,58395913.0,36.81,14,63.78,33,12.12,233,37.57,6.75,True,False,False
ELF,"e.l.f. Beauty, Inc.",NYSE,Household/Personal Care,102.12,99.92,92.83,4.13,4.39,1528232.1,1636617.8,167131410.0,163535215.0,3.13,164,59.54,39,49.63,138,37.43,2.28,False,False,False
MDB,"MongoDB, Inc.",NASDAQ,Packaged Software,427.69,409.68,380.94,4.7,5.28,1545731.0,1836376.3333333333,785399794.0,752331553.0,0.41,183,34.49,78,77.27,84,37.39,2.32,False,False,False
HPQ,HP Inc.,NYSE,Information Technology Services,32.04,31.38,29.46,5.25,5.19,18430058.299999993,16202006.766666768,519112297.0,508348764.0,8.76,107,36.57,74,65.67,101,37.0,1.69,False,False,False
DFTX,"Definium Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,40.32,41.08,42.22,4.68,5.38,2706287.2999999984,2305109.566666664,92942018.0,94702353.0,-12.14,342,2.73,205,119.07,47,36.55,-0.84,False,False,False
DOCU,"DocuSign, Inc.",NASDAQ,Packaged Software,66.76,64.62,60.34,4.35,4.34,3715023.0,3523168.433333333,235206725.0,227682411.0,8.03,114,55.73,48,45.86,147,36.54,2.45,False,False,False
BE,Bloom Energy Corporation,NYSE,Electronic Production Equipment,276.53,237.44,226.85,5.73,6.71,18898508.7,14910657.866666667,4123244220.0,3540356783.0,34.09,15,-15.58,311,90.71,66,36.41,3.27,True,False,False
FROG,JFrog Ltd.,NASDAQ,Packaged Software,89.95,91.96,88.75,5.66,6.05,1723421.7,1971095.4333333333,177300034.0,181260622.0,0.39,184,14.29,151,93.77,63,36.15,0.22,False,False,False
NTAP,"NetApp, Inc.",NASDAQ,Computer Peripherals,192.91,192.64,185.5,4.53,4.19,2369172.5,2463399.2333333334,475214346.0,474554566.0,-1.17,197,23.34,111,84.48,73,35.55,0.95,False,False,False
MANE,"Veradermics, Incorporated",NYSE,Pharmaceuticals: Major,118.14,104.32,106.52,4.65,5.1,894669.1,702322.5333333333,82972384.0,73266053.0,12.32,82,13.18,156,80.75,78,35.42,2.14,False,False,False
HUT,Hut 8 Corp.,NASDAQ,Data Processing Services,106.61,88.53,93.38,7.01,7.77,4966311.800000008,4972394.099999999,530106935.0,440206878.0,15.37,63,-11.16,288,99.27,61,34.49,1.82,False,False,False
WGS,GeneDx Holdings Corp.,NASDAQ,Medical/Nursing Services,90.8,87.02,78.5,5.88,6.09,771231.0,581533.3666666667,52803230.0,50604743.0,8.47,109,55.19,50,39.01,154,34.22,2.57,False,False,False
SPSC,"SPS Commerce, Inc.",NASDAQ,Packaged Software,81.48,80.7,75.46,4.4,4.18,661218.5,546323.5666666667,44514444.0,44087128.0,2.63,169,48.74,57,48.55,142,33.31,1.91,False,False,False
NBIS,Nebius Group N.V.,NASDAQ,Packaged Software,236.12,225.44,212.73,6.13,7.23,15866139.9,20215188.033333335,4773210198.0,4557365897.0,4.31,144,-14.17,306,108.49,51,32.88,1.52,False,False,False
SYRE,"Spyre Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,91.97,95.92,97.8,4.07,4.8,1347969.0999999996,1201734.5666666667,110523528.0,115266774.0,-15.51,373,10.51,169,102.62,58,32.54,-1.24,False,False,False
AUGO,Aura Minerals Inc.,NASDAQ,Other Metals/Minerals,92.77,84.66,73.92,4.11,4.84,1222624.8000000012,1031098.7333333319,95655029.0,87294709.0,4.12,149,56.55,46,35.95,161,32.2,5.27,False,False,False
OUST,"Ouster, Inc.",NASDAQ,Semiconductors,40.25,37.98,38.38,4.59,6.38,2116346.1,2348477.9,94526235.0,89190494.0,1.87,171,-10.6,283,105.04,56,32.11,0.76,False,False,False
PARR,"Par Pacific Holdings, Inc. Common Stock",NYSE,Oil Refining/Marketing,79.11,80.19,79.01,5.47,5.63,1046978.1000000013,934723.0666666671,73945942.0,74956689.0,8.73,108,59.18,40,27.99,178,31.96,0.02,False,False,False
WT,"WisdomTree, Inc.",NYSE,Investment Managers,23.73,23.52,22.23,4.65,4.18,3731586.2,2726034.933333333,64688809.0,64124520.0,3.49,160,30.24,91,61.21,112,31.65,1.62,False,False,False
MRX,Marex Group Limited,NASDAQ,Internet Software/Services,72.65,72.2,68.85,4.76,4.67,786494.2,781617.0333333333,56784477.0,56436397.0,3.39,161,9.63,172,81.63,76,31.55,1.18,False,False,False
VSXY,Victorias Secret & Co.,NYSE,Apparel/Footwear Retail,83.82,82.92,84.94,4.38,4.92,2037271.5,1951067.4333333333,163538472.0,161787714.0,-4.81,240,5.95,189,92.91,64,31.35,-0.27,False,False,False
BETA,"Beta Technologies, Inc.",NYSE,Aerospace & Defense,23.28,22.44,21.26,6.56,6.87,5674911.6,3466988.2,80711485.0,77813083.0,-8.92,292,47.44,58,55.2,126,31.24,1.38,False,False,False
NUAI,"New Era Energy & Digital, Inc.",NASDAQ,Engineering & Construction,6.98,5.5,5.25,8.09,9.5,9047777.9,7161015.966666667,49948086.0,39382007.0,24.33,31,10.54,168,58.52,118,31.13,3.45,False,False,False
DOCN,"DigitalOcean Holdings, Inc.",NYSE,Packaged Software,146.0,122.41,122.82,6.64,6.84,3524465.9,2655832.7666666666,387751584.0,325111112.0,26.1,27,-5.81,251,70.36,93,30.22,2.76,False,False,False
QRVO,"Qorvo, Inc.",NASDAQ,Semiconductors,118.44,103.15,97.81,4.43,3.76,1801175.4,1228127.7,145459445.0,126687308.0,22.99,35,18.72,124,48.92,140,30.21,5.62,False,False,False
ERO,Ero Copper Corp.,NYSE,Other Metals/Minerals,37.29,35.88,32.55,4.15,5.3,1373540.1,1546773.2,57679173.0,55490489.0,-0.93,192,38.88,70,52.39,132,30.11,2.75,False,False,False
MMED,"MiniMed Group, Inc.",NASDAQ,Medical Specialties,21.2,21.18,19.72,4.84,4.81,2599379.9,2113718.933333333,44810841.0,44772442.0,4.23,147,51.75,54,31.6,171,29.19,1.56,False,False,False
GCT,GigaCloud Technology Inc,NASDAQ,Wholesale Distributors,53.12,51.49,47.63,4.78,4.76,742041.0,591766.8333333334,31434654.0,30467609.0,6.22,130,60.68,37,20.1,209,29.0,2.42,False,False,False
BHVN,Biohaven Ltd.,NYSE,Pharmaceuticals: Major,14.85,14.38,14.37,6.86,7.4,3897801.5,3423041.7333333334,50832170.0,49232468.0,9.19,104,0.47,216,76.79,85,28.82,0.45,False,False,False
WIX,Wix.com Ltd.,NASDAQ,Packaged Software,80.09,79.9,70.4,6.17,6.27,1054973.5,1545608.0666666667,123786204.0,123500215.0,-2.9,211,99.18,11,-10.13,318,28.71,2.2,False,True,False
BRKR,Bruker Corporation,NASDAQ,Medical Specialties,61.21,57.96,58.27,4.37,4.6,2629841.7,2076998.3,127133066.0,120387668.0,2.7,168,9.52,173,73.2,89,28.47,1.1,False,False,False
AMRX,"Amneal Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,19.5,17.84,17.94,4.01,4.1,2995549.8,2182051.2666666666,42550000.0,38931431.0,8.39,110,16.0,142,60.63,114,28.34,2.12,False,False,False
BLLN,"BillionToOne, Inc.",NASDAQ,Medical/Nursing Services,116.07,98.23,109.75,5.14,5.61,691198.5,623077.7,72320629.0,61202949.0,21.36,40,9.71,171,53.8,131,28.29,1.03,False,False,False
CNH,CNH Industrial N.V.,NYSE,Trucks/Construction/Farm Machinery,13.67,12.33,11.68,4.35,3.92,18118385.300000004,22372596.133333333,305833389.0,275846653.0,23.82,32,36.7,73,23.38,193,27.97,4.34,False,False,False
ASAN,"Asana, Inc.",NYSE,Packaged Software,9.08,9.44,8.86,5.93,6.81,10016021.1,6910623.133333334,62748458.0,65208640.0,-3.81,228,36.13,76,51.33,134,27.88,0.37,False,False,False
